comp_bytes	num_apps	waste_bytes	path	apps
251	2	251	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_TM	contacts,messages
251	2	251	res/-O.xml	email,weather
250	22	5250	res/color/abc_search_url_text.xml	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pdf,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
250	20	4750	res/color/material_timepicker_button_background.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
250	20	4750	res/color/mtrl_btn_text_btn_bg_color_selector.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
250	20	4750	res/color/mtrl_navigation_bar_item_tint.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
250	2	250	res/color/abc_search_url_text.xml	passwords,photos
249	3	498	res/Fz.xml	calendar,email,weather
249	3	498	res/ws.xml	calendar,email,weather
248	20	4712	res/color/m3_button_outline_color_selector.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
248	20	4712	res/color/m3_timepicker_button_background_color.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
248	20	4712	res/color/m3_timepicker_secondary_text_button_text_color.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
248	20	4712	res/color/material_slider_thumb_color.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
248	3	496	res/kD1.xml	calendar,email,weather
248	3	496	res/q8.xml	calendar,email,weather
248	3	496	res/rF.xml	calendar,email,weather
247	3	494	res/9K.xml	calendar,email,weather
247	3	494	res/EK1.xml	calendar,email,weather
247	3	494	res/GZ.xml	calendar,email,weather
247	3	494	res/X7.xml	calendar,email,weather
247	20	4693	res/color/mtrl_btn_bg_color_selector.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
247	20	4693	res/color/mtrl_btn_text_color_selector.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
247	20	4693	res/color/mtrl_fab_icon_text_color_selector.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
247	3	494	res/lH.xml	calendar,email,weather
247	3	494	res/Ma.9.png	camera,openassistant,photos
247	2	247	res/NA.xml	email,weather
246	3	492	res/68.xml	calendar,email,weather
246	3	492	res/8a.xml	calendar,email,messages
246	3	492	res/color/m3_slider_inactive_tick_marks_color.xml	calendar,email,weather
246	20	4674	res/color/material_slider_active_track_color.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
246	20	4674	res/color/mtrl_fab_bg_color_selector.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
246	14	3198	res/8a.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
246	2	246	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_GI	contacts,messages
246	2	246	res/8a.xml	findfamily,maps
246	2	246	res/bb.xml	openassistant,pdf
245	22	5145	res/Xx.xml	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pdf,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
245	3	490	res/color/m3_slider_thumb_color.xml	calendar,email,weather
245	3	490	res/kj.xml	calendar,email,messages
245	24	5635	res/s3.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
245	17	3920	res/color/m3_slider_inactive_tick_marks_color.xml	alchemist,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
245	14	3185	res/kj.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
245	2	245	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_PS	contacts,messages
245	2	245	res/color-v31/m3_dynamic_default_color_secondary_text.xml	findfamily,maps
245	2	245	res/color/m3_assist_chip_icon_tint_color.xml	findfamily,maps
245	2	245	res/color/m3_textfield_filled_background_color.xml	findfamily,maps
245	2	245	res/kj.xml	findfamily,maps
244	24	5612	res/CK.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
244	24	5612	res/bX.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
244	3	488	res/color/m3_slider_active_tick_marks_color.xml	calendar,email,weather
244	20	4636	res/color/mtrl_tabs_icon_color_selector.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
244	17	3904	res/color/m3_slider_active_tick_marks_color.xml	alchemist,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
244	2	244	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_LY	contacts,messages
244	2	244	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_SM	contacts,messages
244	2	244	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_DE	contacts,messages
244	2	244	res/color-v31/m3_dynamic_dark_default_color_secondary_text.xml	findfamily,maps
244	2	244	res/color/m3_dark_default_color_secondary_text.xml	findfamily,maps
244	2	244	res/color/m3_default_color_secondary_text.xml	findfamily,maps
244	3	488	res/E4.xml	music,pipes,youpipe
244	2	244	res/E4.xml	openassistant,wordmaker
244	2	244	res/Xx.xml	passwords,photos
243	2	243	res/color/m3_dark_default_color_secondary_text.xml	calendar,email
243	2	243	res/color/m3_default_color_secondary_text.xml	calendar,email
243	2	243	res/color/m3_textfield_filled_background_color.xml	calendar,email
243	20	4617	res/color/mtrl_on_primary_text_btn_text_color_selector.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
243	16	3645	res/color-v31/m3_dynamic_default_color_secondary_text.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
243	16	3645	res/color/m3_default_color_secondary_text.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
243	2	243	res/E4.xml	clock,health
243	15	3402	res/color/m3_assist_chip_icon_tint_color.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
243	17	3888	res/color/m3_slider_thumb_color.xml	alchemist,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
243	15	3402	res/color/m3_textfield_filled_background_color.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
243	2	243	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_LK	contacts,messages
243	4	729	res/E4.xml	alchemist,findfamily,notes,solitaire
243	2	243	res/color-v31/m3_dynamic_primary_text_disable_only.xml	findfamily,maps
243	2	243	res/color/m3_fab_efab_foreground_color_selector.xml	findfamily,maps
242	2	242	res/color-v31/m3_dynamic_default_color_secondary_text.xml	calendar,email
242	2	242	res/color-v31/m3_dynamic_primary_text_disable_only.xml	calendar,email
242	2	242	res/color/m3_assist_chip_icon_tint_color.xml	calendar,email
242	2	242	res/color/m3_primary_text_disable_only.xml	calendar,email
242	3	484	res/color/m3_slider_active_track_color.xml	calendar,email,weather
242	3	484	res/color/m3_slider_inactive_track_color.xml	calendar,email,weather
242	16	3630	res/color-v31/m3_dynamic_dark_default_color_secondary_text.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
242	16	3630	res/color/m3_dark_default_color_secondary_text.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
242	17	3872	res/color/m3_slider_active_track_color.xml	alchemist,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
242	2	242	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_YE	contacts,messages
242	2	242	res/color-v31/m3_dynamic_dark_default_color_primary_text.xml	findfamily,maps
242	2	242	res/color-v31/m3_dynamic_dark_primary_text_disable_only.xml	findfamily,maps
242	2	242	res/color-v31/m3_dynamic_default_color_primary_text.xml	findfamily,maps
242	2	242	res/color/m3_chip_assist_text_color.xml	findfamily,maps
242	2	242	res/color/m3_default_color_primary_text.xml	findfamily,maps
242	2	242	res/color/m3_fab_efab_background_color_selector.xml	findfamily,maps
241	24	5543	res/XK.xml	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
241	20	4579	res/color-v23/abc_tint_seek_thumb.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
241	2	241	res/color-v31/m3_dynamic_dark_default_color_secondary_text.xml	calendar,email
241	2	241	res/color-v31/m3_dynamic_dark_primary_text_disable_only.xml	calendar,email
241	2	241	res/color/m3_dark_primary_text_disable_only.xml	calendar,email
241	2	241	res/color/m3_fab_efab_background_color_selector.xml	calendar,email
241	2	241	res/color/m3_fab_efab_foreground_color_selector.xml	calendar,email
241	15	3374	res/color/m3_fab_efab_foreground_color_selector.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
241	17	3856	res/color/m3_slider_inactive_track_color.xml	alchemist,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
241	2	241	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_MF	contacts,messages
241	2	241	res/color/m3_dark_default_color_primary_text.xml	findfamily,maps
241	2	241	res/color/m3_dark_primary_text_disable_only.xml	findfamily,maps
241	2	241	res/color/m3_primary_text_disable_only.xml	findfamily,maps
240	2	240	res/color/m3_dark_default_color_primary_text.xml	calendar,email
240	2	240	res/color/m3_default_color_primary_text.xml	calendar,email
240	16	3600	res/color-v31/m3_dynamic_dark_default_color_primary_text.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
240	16	3600	res/color-v31/m3_dynamic_default_color_primary_text.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
240	16	3600	res/color-v31/m3_dynamic_primary_text_disable_only.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
240	16	3600	res/color/m3_default_color_primary_text.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
240	15	3360	res/color/m3_chip_assist_text_color.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
240	15	3360	res/color/m3_fab_efab_background_color_selector.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
239	2	239	res/color-v31/m3_dynamic_dark_default_color_primary_text.xml	calendar,email
239	2	239	res/color-v31/m3_dynamic_default_color_primary_text.xml	calendar,email
239	2	239	res/color/m3_chip_assist_text_color.xml	calendar,email
239	20	4541	res/color/m3_text_button_background_color_selector.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
239	16	3585	res/color-v31/m3_dynamic_dark_primary_text_disable_only.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
239	16	3585	res/color/m3_dark_default_color_primary_text.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
239	16	3585	res/color/m3_dark_primary_text_disable_only.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
239	16	3585	res/color/m3_primary_text_disable_only.xml	alchemist,camera,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
238	2	238	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_OM	contacts,messages
238	2	238	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_VE	contacts,messages
238	2	238	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_VU	contacts,messages
237	24	5451	res/gj.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
237	2	237	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_SR	contacts,messages
236	24	5428	res/jS.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
236	2	236	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_BT	contacts,messages
235	24	5405	res/65.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
235	2	235	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_NE	contacts,messages
234	2	234	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_IQ	contacts,messages
234	2	234	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_QA	contacts,messages
234	2	234	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CR	contacts,messages
233	4	699	res/Dw.xml	calendar,email,photos,weather
233	4	699	res/PO.xml	calendar,email,photos,weather
232	3	464	res/JE1.xml	calendar,email,weather
232	2	232	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_BL	contacts,messages
232	2	232	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_MO	contacts,messages
231	3	462	res/7H1.xml	calendar,email,weather
231	3	462	res/Ub.xml	calendar,email,weather
231	3	462	res/In.xml	calendar,email,weather
231	22	4851	res/color/abc_background_cache_hint_selector_material_dark.xml	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pdf,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
231	22	4851	res/color/abc_background_cache_hint_selector_material_light.xml	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pdf,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
231	19	4158	res/In.xml	alchemist,camera,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pdf,pipes,solitaire,unblockjam,wordmaker,youpipe
231	19	4158	res/Jl.xml	alchemist,camera,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pdf,pipes,solitaire,unblockjam,wordmaker,youpipe
231	2	231	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_FO	contacts,messages
231	2	231	res/color/abc_background_cache_hint_selector_material_dark.xml	passwords,photos
